"subj_idx","status","runid","condition","cue","coherence","image_index","stim","response","rt","accuracy","stimulus_side"
"005","outside","01",1,"valid","high",17,0,0,0.340082114500547,1,1
"005","outside","01",4,"invalid","low",54,0,0,0.461220255572698,1,0
"005","outside","01",4,"invalid","low",63,1,1,0.706671369702235,1,0
"005","outside","01",1,"valid","high",7,0,0,0.38223298450248,1,1
"005","outside","01",2,"invalid","high",21,1,1,0.342432843313873,1,0
"005","outside","01",2,"invalid","high",13,0,0,0.356792123177001,1,0
"005","outside","01",3,"valid","low",65,1,1,0.335038435583556,1,1
"005","outside","01",2,"invalid","high",36,1,1,0.3502561198693,1,0
"005","outside","01",2,"invalid","high",7,0,0,0.379696650299593,1,1
"005","outside","01",4,"invalid","low",62,1,1,0.554407968877058,1,0
"005","outside","01",2,"invalid","high",34,1,1,0.310058763927373,1,1
"005","outside","01",4,"invalid","low",61,1,1,0.354410073676263,1,0
"005","outside","01",4,"invalid","low",51,0,0,0.306606203059346,1,0
"005","outside","01",3,"valid","low",47,0,0,0.465962662219681,1,0
"005","outside","01",1,"valid","high",21,1,1,0.342690213372407,1,0
"005","outside","01",1,"valid","high",12,0,0,0.290002140871366,1,1
"005","outside","01",1,"valid","high",6,0,0,0.422478280583164,1,0
"005","outside","02",2,"invalid","high",10,0,0,0.349494491387304,1,1
"005","outside","02",4,"invalid","low",52,0,0,0.422743564784469,1,0
"005","outside","02",1,"valid","high",25,1,1,0.417967553512426,1,0
"005","outside","02",2,"invalid","high",36,1,1,0.41964145781094,1,0
"005","outside","02",2,"invalid","high",4,0,0,0.310897329505679,1,0
"005","outside","02",3,"valid","low",67,1,1,0.427184666816174,1,0
"005","outside","02",4,"invalid","low",72,1,1,0.253960681820899,1,1
"005","outside","02",3,"valid","low",46,0,0,0.265620809139364,1,0
"005","outside","02",4,"invalid","low",45,0,0,0.45985091260809,1,1
"005","outside","02",4,"invalid","low",68,1,1,0.318398405226617,1,1
"005","outside","02",4,"invalid","low",58,1,1,0.415506867651857,1,1
"005","outside","02",2,"invalid","high",25,1,1,0.210956768911274,1,1
"005","outside","02",3,"valid","low",45,0,0,0.411861536118522,1,0
"005","outside","02",4,"invalid","low",66,1,1,0.552573823748389,1,1
"005","outside","02",3,"valid","low",50,0,0,0.419540671311552,1,1
"005","outside","02",2,"invalid","high",24,1,1,0.408547590894159,1,0
"005","outside","02",1,"valid","high",11,0,0,0.367271112823801,1,0
"005","outside","02",2,"invalid","high",9,0,0,0.348757697534893,1,0
"005","outside","02",1,"valid","high",6,0,0,0.317744442403637,1,1
"005","outside","02",1,"valid","high",14,0,0,0.344120916433894,1,0
"005","outside","02",2,"invalid","high",34,1,1,0.302887977333739,1,1
"005","outside","02",3,"valid","low",55,1,1,0.311566983775265,1,1
"005","outside","02",2,"invalid","high",33,1,1,0.329332195517054,1,0
"005","outside","02",1,"valid","high",20,1,1,0.750399067022954,1,0
"005","outside","02",1,"valid","high",15,0,0,0.298306413598766,1,0
"005","outside","02",1,"valid","high",30,1,1,0.290225938653748,1,1
"005","outside","02",3,"valid","low",66,1,1,0.532590428269032,1,0
"005","outside","02",4,"invalid","low",43,0,0,0.306643288309715,1,0
"005","outside","02",4,"invalid","low",42,0,0,0.4225161072427,1,0
"005","outside","02",3,"valid","low",38,0,0,0.259922888748406,1,0
"005","outside","02",4,"invalid","low",54,0,0,0.357740110899613,1,0
"005","outside","02",3,"valid","low",59,1,1,0.317293592615897,1,0
"005","outside","02",4,"invalid","low",69,1,1,0.347026518342318,1,0
"005","outside","02",2,"invalid","high",6,0,0,0.564281211998605,1,1
"005","outside","02",4,"invalid","low",49,0,0,0.38333427418911,1,1
"005","outside","02",2,"invalid","high",1,0,0,0.283143692911835,1,0
"005","outside","02",4,"invalid","low",63,1,1,0.369342000489269,1,0
"005","outside","02",1,"valid","high",17,0,0,0.232427527826076,1,0
"005","outside","02",3,"valid","low",39,0,0,0.193588921199989,1,1
"005","outside","02",2,"invalid","high",2,0,0,0.286259617914766,1,1
"005","outside","02",2,"invalid","high",20,1,1,0.332459104778536,1,1
"005","outside","02",2,"invalid","high",26,1,1,0.185185446789546,1,0
"005","outside","02",3,"valid","low",57,1,1,0.405662293072965,1,1
"005","outside","02",3,"valid","low",63,1,0,0.51173259607458,0,0
"005","outside","02",2,"invalid","high",23,1,1,0.255578495482041,1,1
"005","outside","02",3,"valid","low",52,0,0,0.513294841563038,1,1
"005","outside","02",3,"valid","low",70,1,1,0.382391700230073,1,1
"005","outside","02",3,"valid","low",68,1,1,0.440763486974902,1,0
"005","outside","02",1,"valid","high",7,0,0,0.418897705185373,1,1
"005","outside","02",3,"valid","low",48,0,0,0.401440647361596,1,0
"005","outside","02",4,"invalid","low",61,1,1,0.454178879241226,1,0
"005","outside","02",3,"valid","low",72,1,1,0.420471850502508,1,1
"005","outside","02",1,"valid","high",24,1,1,0.383481833989208,1,0
"005","outside","02",4,"invalid","low",53,0,0,0.436891023819044,1,1
"005","outside","02",2,"invalid","high",21,1,1,0.306263205526193,1,1
"005","outside","02",4,"invalid","low",44,0,0,0.491706776218052,1,0
"005","outside","02",4,"invalid","low",56,1,1,0.584163704046659,1,1
"005","outside","02",2,"invalid","high",29,1,1,0.354307938709098,1,0
"005","outside","02",3,"valid","low",40,0,0,0.231720432529983,1,0
"005","outside","02",1,"valid","high",28,1,1,0.348601004508964,1,1
"005","outside","02",4,"invalid","low",41,0,0,1.26979095944262,1,1
"005","outside","02",1,"valid","high",21,1,1,0.467963133683952,1,1
"005","outside","02",4,"invalid","low",37,0,0,0.340872287135426,1,0
"005","outside","02",2,"invalid","high",5,0,0,0.410019593782636,1,1
"005","outside","02",2,"invalid","high",17,0,0,0.336677491282899,1,0
"005","outside","02",3,"valid","low",41,0,0,0.444684348050941,1,1
"005","outside","02",1,"valid","high",32,1,1,0.358386348667409,1,0
"005","outside","02",3,"valid","low",56,1,1,0.383438640837994,1,1
"005","outside","02",3,"valid","low",42,0,0,0.426248845127702,1,0
"005","outside","02",4,"invalid","low",70,1,0,0.449491311799648,0,0
"005","outside","02",1,"valid","high",27,1,1,0.38351970045187,1,0
"005","outside","02",3,"valid","low",60,1,1,0.418336706774426,1,1
"005","outside","02",2,"invalid","high",32,1,1,0.437616109422379,1,1
"005","outside","02",2,"invalid","high",12,0,0,0.28946616617759,1,0
"005","outside","02",1,"valid","high",3,0,0,0.429043576910772,1,1
"005","outside","02",1,"valid","high",22,1,1,0.489369091683329,1,1
"005","outside","02",4,"invalid","low",57,1,1,0.412395393577754,1,0
"005","outside","02",4,"invalid","low",59,1,1,0.537335812983656,1,1
"005","outside","02",3,"valid","low",64,1,1,0.320323136296793,1,1
"005","outside","02",4,"invalid","low",55,1,1,0.291862901995046,1,0
"005","outside","02",3,"valid","low",58,1,1,0.475728911431361,1,1
"005","outside","02",3,"valid","low",62,1,1,0.22099228800289,1,0
"005","outside","02",1,"valid","high",26,1,1,0.481137382248562,1,1
"005","outside","02",1,"valid","high",12,0,0,0.356184212145308,1,1
"005","outside","02",4,"invalid","low",65,1,1,0.570891179315367,1,0
"005","outside","02",1,"valid","high",9,0,0,0.302008806069352,1,1
"005","outside","02",4,"invalid","low",71,1,1,0.412180554874794,1,0
"005","outside","02",3,"valid","low",65,1,1,0.337542461380508,1,0
"005","outside","02",2,"invalid","high",11,0,0,0.286516612293781,1,0
"005","outside","02",1,"valid","high",16,0,0,0.467444947767945,1,0
"005","outside","02",1,"valid","high",13,0,0,0.454805994693743,1,1
"005","outside","02",3,"valid","low",37,0,0,0.352356564275397,1,1
"005","outside","02",1,"valid","high",35,1,1,0.303860976331634,1,1
"005","outside","02",2,"invalid","high",13,0,0,0.438073029781663,1,1
"005","outside","02",2,"invalid","high",22,1,1,0.358105303355842,1,1
"005","outside","02",1,"valid","high",18,0,0,0.362224025426258,1,1
"005","outside","02",2,"invalid","high",31,1,1,0.217228050292761,1,1
"005","outside","02",4,"invalid","low",48,0,0,0.470368216552743,1,1
"005","outside","02",2,"invalid","high",28,1,1,0.678255890976288,1,1
"005","outside","02",2,"invalid","high",16,0,0,0.483556599108852,1,0
"005","outside","02",4,"invalid","low",40,0,0,0.334774056991591,1,0
"005","outside","02",3,"valid","low",53,0,0,0.278769675725925,1,0
"005","outside","02",2,"invalid","high",8,0,0,0.290664423373528,1,0
"005","outside","02",2,"invalid","high",3,0,0,0.257133458766475,1,0
"005","outside","02",2,"invalid","high",30,1,1,0.331703472231311,1,0
"005","outside","02",3,"valid","low",61,1,1,0.387606589312782,1,1
"005","outside","02",2,"invalid","high",27,1,1,0.292893011686829,1,0
"005","outside","02",1,"valid","high",34,1,1,0.18792191596367,1,1
"005","outside","02",4,"invalid","low",47,0,0,0.441410625375283,1,1
"005","outside","02",4,"invalid","low",38,0,0,0.369580601523921,1,1
"005","outside","02",3,"valid","low",71,1,1,0.369986573827191,1,1
"005","outside","02",3,"valid","low",44,0,0,0.359662182359898,1,1
"005","outside","02",1,"valid","high",36,1,1,0.24967920112249,1,1
"005","outside","02",4,"invalid","low",67,1,1,0.317381551292783,1,0
"005","outside","02",2,"invalid","high",15,0,0,0.291492900345474,1,1
"005","outside","02",1,"valid","high",1,0,0,0.362599085059628,1,0
"005","outside","02",1,"valid","high",33,1,1,0.311235007822688,1,1
"005","outside","02",3,"valid","low",43,0,0,0.296958412196545,1,0
"005","outside","02",1,"valid","high",2,0,0,0.403510194028058,1,1
"005","outside","02",1,"valid","high",31,1,1,0.271823117327585,1,1
"005","outside","02",3,"valid","low",51,0,0,0.383801999683783,1,1
"005","outside","02",4,"invalid","low",50,0,0,0.230140657004085,1,0
"005","outside","02",1,"valid","high",4,0,0,0.280385349757125,1,0
"005","outside","02",1,"valid","high",10,0,0,0.278892998001538,1,0
"005","outside","02",3,"valid","low",49,0,0,0.267441171072278,1,1
"005","outside","02",2,"invalid","high",18,0,0,0.331240767405689,1,1
"005","outside","02",1,"valid","high",19,1,1,0.313608491342166,1,0
"005","outside","02",3,"valid","low",47,0,0,0.487597369003197,1,0
"005","outside","02",4,"invalid","low",46,0,0,0.350768260090263,1,0
"005","outside","02",2,"invalid","high",19,1,1,0.324844083828793,1,0
"005","outside","02",3,"valid","low",69,1,1,0.483250296219921,1,0
"005","outside","02",2,"invalid","high",14,0,0,0.378966491782194,1,1
"005","outside","02",2,"invalid","high",35,1,1,0.318060216886806,1,0
"005","outside","02",4,"invalid","low",62,1,0,0.494132553780219,0,1
"005","outside","02",4,"invalid","low",51,0,0,0.381928047492693,1,1
"005","outside","02",1,"valid","high",8,0,0,0.401976094613929,1,0
"005","outside","02",4,"invalid","low",64,1,1,0.369751042911957,1,1
"005","outside","02",1,"valid","high",5,0,0,0.348118754413008,1,0
"005","outside","02",1,"valid","high",23,1,1,0.205773414480063,1,0
"005","outside","02",2,"invalid","high",7,0,0,0.355074530634738,1,1
"005","outside","02",4,"invalid","low",60,1,1,0.339618573725602,1,1
"005","outside","02",4,"invalid","low",39,0,0,0.503517274708429,1,1
"005","outside","02",1,"valid","high",29,1,1,0.486179866958992,1,0
"005","outside","02",3,"valid","low",54,0,0,0.271033691078628,1,0
"006","inside","01",1,"valid","high",11,0,0,0.836763802348287,1,0
"006","inside","01",4,"invalid","low",66,1,1,0.729473258168582,1,1
"006","inside","01",3,"valid","low",68,1,1,0.681120545466911,1,1
"006","inside","01",4,"invalid","low",56,1,1,1.1052540904202,1,0
"006","inside","01",3,"valid","low",62,1,1,1.18184177174408,1,0
"006","inside","01",4,"invalid","low",55,1,1,0.999617972674969,1,1
"006","inside","01",1,"valid","high",6,0,0,0.841636108671082,1,1
"006","inside","01",3,"valid","low",72,1,1,0.990467324059864,1,0
"006","inside","01",3,"valid","low",49,0,0,1.12003376857137,1,1
"006","inside","01",1,"valid","high",24,1,1,0.69750923337233,1,1
"006","inside","01",2,"invalid","high",17,0,0,0.741656429934665,1,1
"006","inside","01",3,"valid","low",41,0,0,0.740679235304924,1,1
"006","inside","01",1,"valid","high",22,1,1,0.767287667275014,1,0
"006","inside","01",1,"valid","high",3,0,0,0.766644034572892,1,1
"006","inside","01",1,"valid","high",23,1,1,0.68331937439325,1,0
"006","inside","01",4,"invalid","low",41,0,0,0.662309873203412,1,1
"006","inside","01",2,"invalid","high",9,0,0,0.631026538407241,1,1
"006","inside","01",3,"valid","low",43,0,1,1.31800548657702,0,1
"006","inside","01",2,"invalid","high",26,1,1,0.812707646962735,1,0
"006","inside","01",2,"invalid","high",22,1,1,0.666287215646662,1,1
"006","inside","01",3,"valid","low",37,0,0,1.004524714328,1,0
"006","inside","01",3,"valid","low",56,1,1,0.685457654864877,1,0
"006","inside","01",4,"invalid","low",44,0,1,1.02019815982385,0,1
"006","inside","01",2,"invalid","high",16,0,0,0.677130701415081,1,1
"006","inside","01",1,"valid","high",26,1,1,0.606210674312024,1,0
"006","inside","01",1,"valid","high",4,0,0,0.588789326566257,1,1
"006","inside","01",2,"invalid","high",24,1,1,0.684811026716488,1,1
"006","inside","01",2,"invalid","high",34,1,0,0.843453187160776,0,0
"006","inside","01",1,"valid","high",31,1,1,0.652621758690657,1,1
"006","inside","01",4,"invalid","low",39,0,0,0.632944621427669,1,1
"006","inside","01",2,"invalid","high",10,0,0,0.646214206561126,1,1
"006","inside","01",3,"valid","low",70,1,1,0.587080138853707,1,1
"006","inside","01",2,"invalid","high",33,1,1,0.69095917395498,1,0
"006","inside","01",3,"valid","low",59,1,1,0.842404612296377,1,0
"006","inside","01",2,"invalid","high",19,1,1,0.752436429173031,1,1
"006","inside","01",1,"valid","high",32,1,1,0.614164640042873,1,0
"006","inside","01",3,"valid","low",50,0,1,6.44209939587563,0,0
"006","inside","01",4,"invalid","low",47,0,0,0.700592957453409,1,1
"006","inside","01",4,"invalid","low",64,1,0,1.1219247406716,0,0
"006","inside","01",2,"invalid","high",2,0,1,8.63480166016961,0,0
"006","inside","01",1,"valid","high",18,0,0,0.696126581433418,1,0
"006","inside","01",3,"valid","low",69,1,0,1.25037782743857,0,0
"006","inside","01",2,"invalid","high",12,0,0,0.651266928922269,1,0
"006","inside","01",1,"valid","high",14,0,0,0.590622116364102,1,0
"006","inside","01",4,"invalid","low",68,1,0,0.730589974886243,0,0
"006","inside","01",2,"invalid","high",29,1,1,0.832759209957658,1,0
"006","inside","01",4,"invalid","low",72,1,1,1.07265121205091,1,1
"006","inside","01",3,"valid","low",61,1,1,1.01917359037725,1,1
"006","inside","01",1,"valid","high",35,1,1,0.768592847985929,1,1
"006","inside","01",1,"valid","high",15,0,0,0.701868922762515,1,1
"006","inside","01",4,"invalid","low",52,0,1,1.21849119367107,0,0
"006","inside","01",4,"invalid","low",59,1,0,1.33806655075932,0,1
"006","inside","01",3,"valid","low",46,0,0,0.653470059300162,1,1
"006","inside","01",4,"invalid","low",62,1,1,1.04419153758863,1,1
"006","inside","01",3,"valid","low",54,0,0,1.23902907139382,1,0
"006","inside","01",4,"invalid","low",48,0,0,0.783719945735356,1,0
"006","inside","01",1,"valid","high",34,1,1,1.03277215734124,1,0
"006","inside","01",4,"invalid","low",43,0,0,1.08621615240008,1,0
"006","inside","01",2,"invalid","high",14,0,0,0.823387786404055,1,1
"006","inside","01",2,"invalid","high",20,1,1,0.67894681722828,1,0
"006","inside","01",3,"valid","low",48,0,0,0.695287747181283,1,1
"006","inside","01",1,"valid","high",12,0,0,0.701368653482859,1,0
"006","inside","01",1,"valid","high",2,0,1,6.27044867408949,0,1
"006","inside","01",4,"invalid","low",51,0,0,0.787546662100794,1,0
"006","inside","01",2,"invalid","high",4,0,0,0.618296603268391,1,0
"006","inside","01",3,"valid","low",57,1,0,0.638294367954586,0,0
"006","inside","01",3,"valid","low",53,0,0,0.873754205156729,1,1
"006","inside","01",2,"invalid","high",5,0,1,9.25793948315913,0,1
"006","inside","01",4,"invalid","low",67,1,0,1.26795431140454,0,0
"006","inside","01",1,"valid","high",36,1,1,0.836107491248185,1,1
"006","inside","01",4,"invalid","low",38,0,1,4.28130502675231,0,0
"006","inside","02",3,"valid","low",62,1,1,0.72458815900427,1,1
"006","inside","02",2,"invalid","high",6,0,0,0.839069830119115,1,0
"006","inside","02",3,"valid","low",61,1,1,0.959696479165359,1,0
"006","inside","02",4,"invalid","low",63,1,1,0.910833861647916,1,1
"006","inside","02",4,"invalid","low",56,1,0,1.26019998331685,0,1
"006","inside","02",1,"valid","high",1,0,0,0.911462902604399,1,0
"006","inside","02",3,"valid","low",59,1,0,1.45144048446855,0,1
"006","inside","02",4,"invalid","low",57,1,1,1.6516917860863,1,1
"006","inside","02",2,"invalid","high",1,0,0,0.803223180311761,1,1
"006","inside","02",1,"valid","high",4,0,0,0.661505712831058,1,1
"006","inside","02",2,"invalid","high",36,1,1,7.78100849548719,1,1
"006","inside","02",3,"valid","low",42,0,0,1.30835515085528,1,1
"006","inside","02",2,"invalid","high",34,1,1,0.612953912459488,1,1
"006","inside","02",2,"invalid","high",11,0,1,8.84569676044703,0,1
"006","inside","02",1,"valid","high",28,1,1,2.58658039232978,1,1
"006","inside","02",4,"invalid","low",37,0,0,1.39529014874825,1,1
"006","inside","02",3,"valid","low",45,0,0,0.905910943591152,1,1
"006","inside","02",1,"valid","high",32,1,1,0.994212240526394,1,0
"006","inside","02",4,"invalid","low",40,0,1,6.91587864610847,0,1
"006","inside","02",1,"valid","high",8,0,0,0.625379352090022,1,1
"006","inside","02",2,"invalid","high",15,0,0,0.749993379520674,1,1
"006","inside","02",3,"valid","low",40,0,1,7.41173574397362,0,1
"006","inside","02",1,"valid","high",33,1,1,0.994297588480549,1,1
"006","inside","02",3,"valid","low",48,0,0,0.798907877606325,1,1
"006","inside","02",3,"valid","low",60,1,0,1.18552315718807,0,0
"006","inside","02",3,"valid","low",56,1,1,9.94521518943293,1,0
"006","inside","02",1,"valid","high",18,0,1,1.33863232909425,0,0
"006","inside","02",4,"invalid","low",53,0,0,0.892601235467737,1,1
"006","inside","02",3,"valid","low",38,0,1,9.19573725545342,0,0
"006","inside","02",3,"valid","low",37,0,0,0.848286600108622,1,1
"006","inside","02",2,"invalid","high",7,0,0,1.35848785723465,1,1
"006","inside","02",4,"invalid","low",48,0,0,0.871391972827041,1,0
"006","inside","02",4,"invalid","low",55,1,0,1.24129049354269,0,1
"006","inside","02",4,"invalid","low",69,1,0,0.824631172654335,0,0
"006","inside","02",3,"valid","low",39,0,0,0.615696546485196,1,1
"006","inside","02",2,"invalid","high",10,0,0,0.880083041809485,1,0
"006","inside","02",2,"invalid","high",8,0,0,0.970338690538483,1,0
"006","inside","02",4,"invalid","low",51,0,1,9.43023518141308,0,1
"006","inside","02",1,"valid","high",9,0,0,0.974511259410065,1,0
"006","inside","02",1,"valid","high",3,0,0,0.872508079859472,1,1
